family_members,family_country,country_name,region,income
ES2672153T3,ES,Spain,Southern Europe,High income
ES2601143T3,ES,Spain,Southern Europe,High income
DE69636868D1,DE,Germany,Western Europe,High income
DE69636868T2,DE,Germany,Western Europe,High income
DE69835145D1,DE,Germany,Western Europe,High income
DE69835145T2,DE,Germany,Western Europe,High income
DE69841452D1,DE,Germany,Western Europe,High income
DK843961T3,DK,Denmark,Northern Europe,High income
DK972445T3,DK,Denmark,Northern Europe,High income
DE60326256D1,DE,Germany,Western Europe,High income
DK1552303T3,DK,Denmark,Northern Europe,High income
ES2321931T3,ES,Spain,Southern Europe,High income
DE69839844D1,DE,Germany,Western Europe,High income
DE4301005A1,DE,Germany,Western Europe,High income
DE59405644D1,DE,Germany,Western Europe,High income
DK679251T3,DK,Denmark,Northern Europe,High income
ES2116578T3,ES,Spain,Southern Europe,High income
SE199504467D0,SE,Sweden,Northern Europe,High income
DK1493027T3,DK,Denmark,Northern Europe,High income
DK1761879T3,DK,Denmark,Northern Europe,High income
DK2278509T3,DK,Denmark,Northern Europe,High income
DK2315145T3,DK,Denmark,Northern Europe,High income
DK2390803T3,DK,Denmark,Northern Europe,High income
ES2564570T3,ES,Spain,Southern Europe,High income
HUE028524T2,HU,Hungary,Eastern Europe,High income
SI2315145T1,SI,Slovenia,Southern Europe,High income
DE69941242D1,DE,Germany,Western Europe,High income
FR2779735A1,FR,France,Western Europe,High income
FR2779735B1,FR,France,Western Europe,High income
DE60201887D1,DE,Germany,Western Europe,High income
DE60201887T2,DE,Germany,Western Europe,High income
DK1360538T3,DK,Denmark,Northern Europe,High income
GB200102953D0,GB,United Kingdom,Northern Europe,High income
GB200124948D0,GB,United Kingdom,Northern Europe,High income
GB200218320D0,GB,United Kingdom,Northern Europe,High income
DK1660646T3,DK,Denmark,Northern Europe,High income
DE10126164A1,DE,Germany,Western Europe,High income
DE60239737D1,DE,Germany,Western Europe,High income
DK1390504T3,DK,Denmark,Northern Europe,High income
ES2363332T3,ES,Spain,Southern Europe,High income
DE69939527D1,DE,Germany,Western Europe,High income
ES2313779T3,ES,Spain,Southern Europe,High income
DE69534629D1,DE,Germany,Western Europe,High income
FI199602879A0,FI,Finland,Northern Europe,High income
FI962879A0,FI,Finland,Northern Europe,High income
NO199602991D0,NO,Norway,Northern Europe,High income
NO325015B1,NO,Norway,Northern Europe,High income
FR2836066A1,FR,France,Western Europe,High income
FR2836066B1,FR,France,Western Europe,High income
DE19957319A1,DE,Germany,Western Europe,High income
DE50011831D1,DE,Germany,Western Europe,High income
DE60045020D1,DE,Germany,Western Europe,High income
DK1065277T3,DK,Denmark,Northern Europe,High income
DK1065277T4,DK,Denmark,Northern Europe,High income
DK1636250T3,DK,Denmark,Northern Europe,High income
DE10057853A1,DE,Germany,Western Europe,High income
DE10144355A1,DE,Germany,Western Europe,High income
DE19940389A1,DE,Germany,Western Europe,High income
DE50005444D1,DE,Germany,Western Europe,High income
DK1687401T3,DK,Denmark,Northern Europe,High income
ES2396712T3,ES,Spain,Southern Europe,High income
CZ200301095A3,CZ,Czech Republic,Eastern Europe,High income
DE60030847D1,DE,Germany,Western Europe,High income
DE60030847T2,DE,Germany,Western Europe,High income
ES2272273T3,ES,Spain,Southern Europe,High income
HU200303935A2,HU,Hungary,Eastern Europe,High income
HU200303935A3,HU,Hungary,Eastern Europe,High income
PL362005A1,PL,Poland,Eastern Europe,High income
DE69932343D1,DE,Germany,Western Europe,High income
DE69932343T2,DE,Germany,Western Europe,High income
ES2268902T3,ES,Spain,Southern Europe,High income
GB200307403D0,GB,United Kingdom,Northern Europe,High income
ES2525212T3,ES,Spain,Southern Europe,High income
GB200229578D0,GB,United Kingdom,Northern Europe,High income
GB200316989D0,GB,United Kingdom,Northern Europe,High income
ES2529736T3,ES,Spain,Southern Europe,High income
FR2839079A1,FR,France,Western Europe,High income
FR2839079B1,FR,France,Western Europe,High income
DE10325814A1,DE,Germany,Western Europe,High income
CY1111325T1,CY,Cyprus,Western Asia,High income
DE69942911D1,DE,Germany,Western Europe,High income
ES2353636T3,ES,Spain,Southern Europe,High income
GB199808932D0,GB,United Kingdom,Northern Europe,High income
DK2145956T3,DK,Denmark,Northern Europe,High income
ES2546945T3,ES,Spain,Southern Europe,High income
GB200325650D0,GB,United Kingdom,Northern Europe,High income
GB200410871D0,GB,United Kingdom,Northern Europe,High income
DK1760156T3,DK,Denmark,Northern Europe,High income
DK2305826T3,DK,Denmark,Northern Europe,High income
ES2401339T3,ES,Spain,Southern Europe,High income
ES2573980T3,ES,Spain,Southern Europe,High income
PL2305826T3,PL,Poland,Eastern Europe,High income
DE602004011789D1,DE,Germany,Western Europe,High income
DE602004011789T2,DE,Germany,Western Europe,High income
DE602004027770D1,DE,Germany,Western Europe,High income
ES2301099T3,ES,Spain,Southern Europe,High income
ES2348487T3,ES,Spain,Southern Europe,High income
SI1666604T1,SI,Slovenia,Southern Europe,High income
SI1914314T1,SI,Slovenia,Southern Europe,High income
FR2893326A1,FR,France,Western Europe,High income
FR2893326B1,FR,France,Western Europe,High income
GB200618222D0,GB,United Kingdom,Northern Europe,High income
DK1685240T3,DK,Denmark,Northern Europe,High income
ES2532608T3,ES,Spain,Southern Europe,High income
GB200307428D0,GB,United Kingdom,Northern Europe,High income
DE602007009811D1,DE,Germany,Western Europe,High income
GB200119476D0,GB,United Kingdom,Northern Europe,High income
ES2432391T3,ES,Spain,Southern Europe,High income
DE10296423T1,DE,Germany,Western Europe,High income
DE10296423T8,DE,Germany,Western Europe,High income
GB200320308D0,GB,United Kingdom,Northern Europe,High income
DE69636475D1,DE,Germany,Western Europe,High income
DE69636475T2,DE,Germany,Western Europe,High income
DK833927T3,DK,Denmark,Northern Europe,High income
ES2456331T3,ES,Spain,Southern Europe,High income
CZ199802908A3,CZ,Czech Republic,Eastern Europe,High income
CZ297979B6,CZ,Czech Republic,Eastern Europe,High income
DE69735057D1,DE,Germany,Western Europe,High income
DE69735057T2,DE,Germany,Western Europe,High income
DE69927350D1,DE,Germany,Western Europe,High income
DE69927350T2,DE,Germany,Western Europe,High income
DK1028756T3,DK,Denmark,Northern Europe,High income
DK932399T3,DK,Denmark,Northern Europe,High income
ES2249888T3,ES,Spain,Southern Europe,High income
ES2258790T3,ES,Spain,Southern Europe,High income
ES2448467T3,ES,Spain,Southern Europe,High income
HU199903952A2,HU,Hungary,Eastern Europe,High income
HU199903952A3,HU,Hungary,Eastern Europe,High income
HU226646B1,HU,Hungary,Eastern Europe,High income
NO199804210D0,NO,Norway,Northern Europe,High income
NO324461B1,NO,Norway,Northern Europe,High income
NO332539B1,NO,Norway,Northern Europe,High income
PL189698B1,PL,Poland,Eastern Europe,High income
PL328807A1,PL,Poland,Eastern Europe,High income
SI932399T1,SI,Slovenia,Southern Europe,High income
ES2386359T3,ES,Spain,Southern Europe,High income
DE602008003757D1,DE,Germany,Western Europe,High income
DE112005003358T5,DE,Germany,Western Europe,High income
ES2609239T3,ES,Spain,Southern Europe,High income
GB200502886D0,GB,United Kingdom,Northern Europe,High income
GB200505512D0,GB,United Kingdom,Northern Europe,High income
GB200505513D0,GB,United Kingdom,Northern Europe,High income
GB200411259D0,GB,United Kingdom,Northern Europe,High income
DK2027272T3,DK,Denmark,Northern Europe,High income
PL389665A1,PL,Poland,Eastern Europe,High income
DE602004024312D1,DE,Germany,Western Europe,High income
DK1653994T3,DK,Denmark,Northern Europe,High income
ES2337469T3,ES,Spain,Southern Europe,High income
NO338152B1,NO,Norway,Northern Europe,High income
DE112008000507T5,DE,Germany,Western Europe,High income
GB200914925D0,GB,United Kingdom,Northern Europe,High income
ES2394384T3,ES,Spain,Southern Europe,High income
FR2894963A1,FR,France,Western Europe,High income
GB200609962D0,GB,United Kingdom,Northern Europe,High income
DK1543105T3,DK,Denmark,Northern Europe,High income
ES2488441T3,ES,Spain,Southern Europe,High income
NO200203581D0,NO,Norway,Northern Europe,High income
NO335366B1,NO,Norway,Northern Europe,High income
GB200426609D0,GB,United Kingdom,Northern Europe,High income
GB200518220D0,GB,United Kingdom,Northern Europe,High income
GB200904493D0,GB,United Kingdom,Northern Europe,High income
GB200910179D0,GB,United Kingdom,Northern Europe,High income
GB201215252D0,GB,United Kingdom,Northern Europe,High income
GB2463337A8,GB,United Kingdom,Northern Europe,High income
GB2463543A8,GB,United Kingdom,Northern Europe,High income
DE112006003608T5,DE,Germany,Western Europe,High income
DE112006003884T5,DE,Germany,Western Europe,High income
ES2676996T3,ES,Spain,Southern Europe,High income
ES2625938T3,ES,Spain,Southern Europe,High income
GB201021905D0,GB,United Kingdom,Northern Europe,High income
ITTO20080614A1,IT,Italy,Southern Europe,High income
DE602006020617D1,DE,Germany,Western Europe,High income
ES2361621T3,ES,Spain,Southern Europe,High income
ES2361621T7,ES,Spain,Southern Europe,High income
SI1966240T1,SI,Slovenia,Southern Europe,High income
ES2452825T3,ES,Spain,Southern Europe,High income
NO342020B1,NO,Norway,Northern Europe,High income
DE602007012248D1,DE,Germany,Western Europe,High income
ES2383767T3,ES,Spain,Southern Europe,High income
GB200623974D0,GB,United Kingdom,Northern Europe,High income
GB200710094D0,GB,United Kingdom,Northern Europe,High income
CY1111099T1,CY,Cyprus,Western Asia,High income
DE60238114D1,DE,Germany,Western Europe,High income
DK1385980T3,DK,Denmark,Northern Europe,High income
ES2354603T3,ES,Spain,Southern Europe,High income
FR2820145A1,FR,France,Western Europe,High income
FR2820145B1,FR,France,Western Europe,High income
NO200303242D0,NO,Norway,Northern Europe,High income
NO333769B1,NO,Norway,Northern Europe,High income
ES2639413T3,ES,Spain,Southern Europe,High income
DK2398915T3,DK,Denmark,Northern Europe,High income
GB200002840D0,GB,United Kingdom,Northern Europe,High income
GB200008786D0,GB,United Kingdom,Northern Europe,High income
GB200009387D0,GB,United Kingdom,Northern Europe,High income
NO200203741D0,NO,Norway,Northern Europe,High income
NO332112B1,NO,Norway,Northern Europe,High income
ES2536194T3,ES,Spain,Southern Europe,High income
ES2667469T3,ES,Spain,Southern Europe,High income
ES2667718T3,ES,Spain,Southern Europe,High income
DE102007052463A1,DE,Germany,Western Europe,High income
ES2470618T3,ES,Spain,Southern Europe,High income
DE602007011901D1,DE,Germany,Western Europe,High income
GB200715491D0,GB,United Kingdom,Northern Europe,High income
FR2934050A1,FR,France,Western Europe,High income
FR2934050B1,FR,France,Western Europe,High income
DE10230088A1,DE,Germany,Western Europe,High income
DE10230088B4,DE,Germany,Western Europe,High income
DK1601826T3,DK,Denmark,Northern Europe,High income
DK2374919T3,DK,Denmark,Northern Europe,High income
DK2426241T3,DK,Denmark,Northern Europe,High income
ES2368843T3,ES,Spain,Southern Europe,High income
ES2424313T3,ES,Spain,Southern Europe,High income
ES2425101T3,ES,Spain,Southern Europe,High income
ES2679195T3,ES,Spain,Southern Europe,High income
DK2630247T3,DK,Denmark,Northern Europe,High income
ES2626448T3,ES,Spain,Southern Europe,High income
DK2262862T3,DK,Denmark,Northern Europe,High income
FR2959061A1,FR,France,Western Europe,High income
FR2959061B1,FR,France,Western Europe,High income
GB201222131D0,GB,United Kingdom,Northern Europe,High income
ES2574055T3,ES,Spain,Southern Europe,High income
ES2543216T3,ES,Spain,Southern Europe,High income
ES2665277T3,ES,Spain,Southern Europe,High income
GB200904353D0,GB,United Kingdom,Northern Europe,High income
GB200904373D0,GB,United Kingdom,Northern Europe,High income
GB200911022D0,GB,United Kingdom,Northern Europe,High income
DK2255013T3,DK,Denmark,Northern Europe,High income
GB200909645D0,GB,United Kingdom,Northern Europe,High income
DE112010002967T5,DE,Germany,Western Europe,High income
GB200914762D0,GB,United Kingdom,Northern Europe,High income
DK2465868T3,DK,Denmark,Northern Europe,High income
DK2668284T3,DK,Denmark,Northern Europe,High income
DK2069476T3,DK,Denmark,Northern Europe,High income
ES2601052T3,ES,Spain,Southern Europe,High income
PL2069476T3,PL,Poland,Eastern Europe,High income
GB200523282D0,GB,United Kingdom,Northern Europe,High income
ES2472965T3,ES,Spain,Southern Europe,High income
ES2441718T3,ES,Spain,Southern Europe,High income
ES2543813T3,ES,Spain,Southern Europe,High income
ES2609071T3,ES,Spain,Southern Europe,High income
ES2564789T3,ES,Spain,Southern Europe,High income
DE602007005237D1,DE,Germany,Western Europe,High income
DE602007012846D1,DE,Germany,Western Europe,High income
DK2004826T3,DK,Denmark,Northern Europe,High income
DK2004827T3,DK,Denmark,Northern Europe,High income
ES2521316T3,ES,Spain,Southern Europe,High income
DE202011110503U1,DE,Germany,Western Europe,High income
DE202011110503U9,DE,Germany,Western Europe,High income
CY1116090T1,CY,Cyprus,Western Asia,High income
DK2211876T3,DK,Denmark,Northern Europe,High income
ES2527125T3,ES,Spain,Southern Europe,High income
HRP20141265T1,HR,Croatia,Southern Europe,Upper middle income
SI2211876T1,SI,Slovenia,Southern Europe,High income
GB201008267D0,GB,United Kingdom,Northern Europe,High income
ES2618328T3,ES,Spain,Southern Europe,High income
GB201016137D0,GB,United Kingdom,Northern Europe,High income
GB201207409D0,GB,United Kingdom,Northern Europe,High income
GB201213404D0,GB,United Kingdom,Northern Europe,High income
DK2340506T3,DK,Denmark,Northern Europe,High income
ES2559758T3,ES,Spain,Southern Europe,High income
GB201106053D0,GB,United Kingdom,Northern Europe,High income
HRP20160127T1,HR,Croatia,Southern Europe,Upper middle income
SI2340506T1,SI,Slovenia,Southern Europe,High income
DK2076592T3,DK,Denmark,Northern Europe,High income
ES2627274T3,ES,Spain,Southern Europe,High income
GB200621094D0,GB,United Kingdom,Northern Europe,High income
GB200623977D0,GB,United Kingdom,Northern Europe,High income
ES2645210T3,ES,Spain,Southern Europe,High income
FR2957922A1,FR,France,Western Europe,High income
DE3173878D1,DE,Germany,Western Europe,High income
DE3379177D1,DE,Germany,Western Europe,High income
DK169978B1,DK,Denmark,Northern Europe,High income
DK198403499D0,DK,Denmark,Northern Europe,High income
FI198402872A0,FI,Finland,Northern Europe,High income
FI842872A0,FI,Finland,Northern Europe,High income
DE3163811D1,DE,Germany,Western Europe,High income
DE3177103D1,DE,Germany,Western Europe,High income
DE3177215D1,DE,Germany,Western Europe,High income
DE3262598D1,DE,Germany,Western Europe,High income
DE3104078A1,DE,Germany,Western Europe,High income
DE3104078C2,DE,Germany,Western Europe,High income
DE3271709D1,DE,Germany,Western Europe,High income
DK198505174D0,DK,Denmark,Northern Europe,High income
DE245535T1,DE,Germany,Western Europe,High income
DE3685958D1,DE,Germany,Western Europe,High income
DE3685958T2,DE,Germany,Western Europe,High income
DE3778616D1,DE,Germany,Western Europe,High income
DK198705832D0,DK,Denmark,Northern Europe,High income
DE368912T1,DE,Germany,Western Europe,High income
DE3888536D1,DE,Germany,Western Europe,High income
DE3888536T2,DE,Germany,Western Europe,High income
DE3582324D1,DE,Germany,Western Europe,High income
DE3583298D1,DE,Germany,Western Europe,High income
DK198603975D0,DK,Denmark,Northern Europe,High income
DE260415T1,DE,Germany,Western Europe,High income
DE3751964D1,DE,Germany,Western Europe,High income
DE3751964T2,DE,Germany,Western Europe,High income
DE69028303D1,DE,Germany,Western Europe,High income
DE69028303T2,DE,Germany,Western Europe,High income
DK476045T3,DK,Denmark,Northern Europe,High income
ES2006417A4,ES,Spain,Southern Europe,High income
ES2006417T3,ES,Spain,Southern Europe,High income
ES2093647T3,ES,Spain,Southern Europe,High income
GR19880300163T1,GR,Greece,Southern Europe,High income
GR3022577T3,GR,Greece,Southern Europe,High income
LU90462I2,LU,Luxembourg,Western Europe,High income
NL19990036I1,NL,Netherlands,Western Europe,High income
NL19990036I2,NL,Netherlands,Western Europe,High income
FR2747565A1,FR,France,Western Europe,High income
FR2747565B1,FR,France,Western Europe,High income
FR2747566A1,FR,France,Western Europe,High income
FR2747566B1,FR,France,Western Europe,High income
CH660375A5,CH,Switzerland,Western Europe,High income
DE3404434A1,DE,Germany,Western Europe,High income
DE3404434C2,DE,Germany,Western Europe,High income
ES198505408A1,ES,Spain,Southern Europe,High income
ES529698A0,ES,Spain,Southern Europe,High income
FR2540516A1,FR,France,Western Europe,High income
FR2540516B1,FR,France,Western Europe,High income
IT198319462D0,IT,Italy,Southern Europe,High income
IT198324020D0,IT,Italy,Southern Europe,High income
LU85197A1,LU,Luxembourg,Western Europe,High income
DE68929045D1,DE,Germany,Western Europe,High income
DE68929045T2,DE,Germany,Western Europe,High income
DE3751843D1,DE,Germany,Western Europe,High income
DE3751843T2,DE,Germany,Western Europe,High income
DE69017820D1,DE,Germany,Western Europe,High income
DE69017820T2,DE,Germany,Western Europe,High income
DE69028524D1,DE,Germany,Western Europe,High income
DE69028524T2,DE,Germany,Western Europe,High income
DE69219613D1,DE,Germany,Western Europe,High income
DE69219613T2,DE,Germany,Western Europe,High income
DK469070T3,DK,Denmark,Northern Europe,High income
ES2072434T3,ES,Spain,Southern Europe,High income
ES2095252T3,ES,Spain,Southern Europe,High income
DE3446635A1,DE,Germany,Western Europe,High income
DE3446635C2,DE,Germany,Western Europe,High income
DE3750080D1,DE,Germany,Western Europe,High income
DE3750080T2,DE,Germany,Western Europe,High income
FR2556726A1,FR,France,Western Europe,High income
FR2556726B1,FR,France,Western Europe,High income
GB198432205D0,GB,United Kingdom,Northern Europe,High income
SE198406484D0,SE,Sweden,Northern Europe,High income
DE68903624D1,DE,Germany,Western Europe,High income
DE68903624T2,DE,Germany,Western Europe,High income
DK170931B1,DK,Denmark,Northern Europe,High income
DK198904558D0,DK,Denmark,Northern Europe,High income
ES2052923T3,ES,Spain,Southern Europe,High income
FI894359A0,FI,Finland,Northern Europe,High income
GB198821804D0,GB,United Kingdom,Northern Europe,High income
GB198822673D0,GB,United Kingdom,Northern Europe,High income
GB198920600D0,GB,United Kingdom,Northern Europe,High income
GB198921795D0,GB,United Kingdom,Northern Europe,High income
GR3006838T3,GR,Greece,Southern Europe,High income
IE62404B1,IE,Ireland,Northern Europe,High income
NO198903688D0,NO,Norway,Northern Europe,High income
DE69124101D1,DE,Germany,Western Europe,High income
DE69124101T2,DE,Germany,Western Europe,High income
DK551411T3,DK,Denmark,Northern Europe,High income
ES2099172T3,ES,Spain,Southern Europe,High income
GR3022589T3,GR,Greece,Southern Europe,High income
DE3856427D1,DE,Germany,Western Europe,High income
DE3856427T2,DE,Germany,Western Europe,High income
ES2150407T3,ES,Spain,Southern Europe,High income
DE68924984D1,DE,Germany,Western Europe,High income
DE68924984T2,DE,Germany,Western Europe,High income
GB198709887D0,GB,United Kingdom,Northern Europe,High income
DE4021458C1,DE,Germany,Western Europe,High income
DE69012141D1,DE,Germany,Western Europe,High income
DE69012141T2,DE,Germany,Western Europe,High income
DE3688743D1,DE,Germany,Western Europe,High income
DE3688743T2,DE,Germany,Western Europe,High income
DK198703502D0,DK,Denmark,Northern Europe,High income
ES2002659A6,ES,Spain,Southern Europe,High income
FI872975A0,FI,Finland,Northern Europe,High income
NO198702735D0,NO,Norway,Northern Europe,High income
ES2015665A6,ES,Spain,Southern Europe,High income
DE69212156D1,DE,Germany,Western Europe,High income
DE69212156T2,DE,Germany,Western Europe,High income
DE69033388D1,DE,Germany,Western Europe,High income
DE69033388T2,DE,Germany,Western Europe,High income
DK493398T3,DK,Denmark,Northern Europe,High income
ES2144990T3,ES,Spain,Southern Europe,High income
DE199115660U1,DE,Germany,Western Europe,High income
DE69329903D1,DE,Germany,Western Europe,High income
DE69329903T2,DE,Germany,Western Europe,High income
ES2156893T3,ES,Spain,Southern Europe,High income
DE69131015D1,DE,Germany,Western Europe,High income
DE69131015T2,DE,Germany,Western Europe,High income
DE69231706D1,DE,Germany,Western Europe,High income
DE69231706T2,DE,Germany,Western Europe,High income
DK560885T3,DK,Denmark,Northern Europe,High income
ES2132116T3,ES,Spain,Southern Europe,High income
ES2157203T3,ES,Spain,Southern Europe,High income
FI199302559A0,FI,Finland,Northern Europe,High income
FI199304087A0,FI,Finland,Northern Europe,High income
FI932559A0,FI,Finland,Northern Europe,High income
FI934087A0,FI,Finland,Northern Europe,High income
GR3030570T3,GR,Greece,Southern Europe,High income
NO199303178D0,NO,Norway,Northern Europe,High income
NO315567B1,NO,Norway,Northern Europe,High income
IE19914007A1,IE,Ireland,Northern Europe,High income
DE69229770D1,DE,Germany,Western Europe,High income
DE69427126D1,DE,Germany,Western Europe,High income
DE69427126T2,DE,Germany,Western Europe,High income
DK720471T3,DK,Denmark,Northern Europe,High income
ES2159305T3,ES,Spain,Southern Europe,High income
GR3036224T3,GR,Greece,Southern Europe,High income
DE3854840D1,DE,Germany,Western Europe,High income
DE68929507D1,DE,Germany,Western Europe,High income
DE68929507T2,DE,Germany,Western Europe,High income
DE69034100D1,DE,Germany,Western Europe,High income
DE69034100T2,DE,Germany,Western Europe,High income
DE69328364D1,DE,Germany,Western Europe,High income
DE69328364T2,DE,Germany,Western Europe,High income
DE69332710D1,DE,Germany,Western Europe,High income
DE69332710T2,DE,Germany,Western Europe,High income
DE68926300D1,DE,Germany,Western Europe,High income
DE68926300T2,DE,Germany,Western Europe,High income
DE69029145D1,DE,Germany,Western Europe,High income
DE69029145T2,DE,Germany,Western Europe,High income
ES2095258T3,ES,Spain,Southern Europe,High income
FI101603B1,FI,Finland,Northern Europe,High income
FI199100497A0,FI,Finland,Northern Europe,High income
FI910497A0,FI,Finland,Northern Europe,High income
FI972658A0,FI,Finland,Northern Europe,High income
GB199127272D0,GB,United Kingdom,Northern Europe,High income
DE69307503D1,DE,Germany,Western Europe,High income
DE69307503T2,DE,Germany,Western Europe,High income
DE69307503T3,DE,Germany,Western Europe,High income
GB199210176D0,GB,United Kingdom,Northern Europe,High income
DE69433775D1,DE,Germany,Western Europe,High income
DE69433775T2,DE,Germany,Western Europe,High income
DE69032525D1,DE,Germany,Western Europe,High income
DE69032525T2,DE,Germany,Western Europe,High income
DE69332469D1,DE,Germany,Western Europe,High income
DE69332469T2,DE,Germany,Western Europe,High income
DE69432221D1,DE,Germany,Western Europe,High income
DE69432221T2,DE,Germany,Western Europe,High income
DE69526782D1,DE,Germany,Western Europe,High income
DE69526782T2,DE,Germany,Western Europe,High income
DE69601624D1,DE,Germany,Western Europe,High income
DE69601624T2,DE,Germany,Western Europe,High income
DK462206T3,DK,Denmark,Northern Europe,High income
DK623134T3,DK,Denmark,Northern Europe,High income
DK724457T3,DK,Denmark,Northern Europe,High income
DK745085T3,DK,Denmark,Northern Europe,High income
DK820462T3,DK,Denmark,Northern Europe,High income
ES2119745T3,ES,Spain,Southern Europe,High income
ES2131398T3,ES,Spain,Southern Europe,High income
ES2173951T3,ES,Spain,Southern Europe,High income
ES2185627T3,ES,Spain,Southern Europe,High income
ES2193163T3,ES,Spain,Southern Europe,High income
FI199403445A0,FI,Finland,Northern Europe,High income
FI199701176A0,FI,Finland,Northern Europe,High income
FI943445A0,FI,Finland,Northern Europe,High income
FI971176A0,FI,Finland,Northern Europe,High income
GR3030326T3,GR,Greece,Southern Europe,High income
NO199402719D0,NO,Norway,Northern Europe,High income
NO199601436D0,NO,Norway,Northern Europe,High income
NO199603396D0,NO,Norway,Northern Europe,High income
NO199701317D0,NO,Norway,Northern Europe,High income
NO199705313D0,NO,Norway,Northern Europe,High income
NO301828B1,NO,Norway,Northern Europe,High income
NO308473B1,NO,Norway,Northern Europe,High income
NO315185B1,NO,Norway,Northern Europe,High income
SI724457T1,SI,Slovenia,Southern Europe,High income
SI745085T1,SI,Slovenia,Southern Europe,High income
DE69129621D1,DE,Germany,Western Europe,High income
DE69129621T2,DE,Germany,Western Europe,High income
NO199202633D0,NO,Norway,Northern Europe,High income
NO302703B1,NO,Norway,Northern Europe,High income
NO199304828D0,NO,Norway,Northern Europe,High income
DK199200007D0,DK,Denmark,Northern Europe,High income
FI920030A0,FI,Finland,Northern Europe,High income
NO199200054D0,NO,Norway,Northern Europe,High income
DE69533785D1,DE,Germany,Western Europe,High income
GB199418630D0,GB,United Kingdom,Northern Europe,High income
GB199419778D0,GB,United Kingdom,Northern Europe,High income
GB199426191D0,GB,United Kingdom,Northern Europe,High income
DE3878553D1,DE,Germany,Western Europe,High income
DE3878553T2,DE,Germany,Western Europe,High income
ES2053694T3,ES,Spain,Southern Europe,High income
IT198723150D0,IT,Italy,Southern Europe,High income
DE4208785A1,DE,Germany,Western Europe,High income
DE59301828D1,DE,Germany,Western Europe,High income
DE69532672D1,DE,Germany,Western Europe,High income
DE69532672T2,DE,Germany,Western Europe,High income
DE68926051D1,DE,Germany,Western Europe,High income
DE68926051T2,DE,Germany,Western Europe,High income
DK199101166D0,DK,Denmark,Northern Europe,High income
ES2084688T3,ES,Spain,Southern Europe,High income
FI199102858A0,FI,Finland,Northern Europe,High income
FI912858A0,FI,Finland,Northern Europe,High income
NO199102397D0,NO,Norway,Northern Europe,High income
DE68921803D1,DE,Germany,Western Europe,High income
DE68921803T2,DE,Germany,Western Europe,High income
DE69030956D1,DE,Germany,Western Europe,High income
DE69030956T2,DE,Germany,Western Europe,High income
DE69232946D1,DE,Germany,Western Europe,High income
DE69232946T2,DE,Germany,Western Europe,High income
DK199003068D0,DK,Denmark,Northern Europe,High income
DK494264T3,DK,Denmark,Northern Europe,High income
ES2070926T3,ES,Spain,Southern Europe,High income
ES2188585T3,ES,Spain,Southern Europe,High income
FI199201353A0,FI,Finland,Northern Europe,High income
FI199402244A0,FI,Finland,Northern Europe,High income
FI199404575A0,FI,Finland,Northern Europe,High income
FI906411A0,FI,Finland,Northern Europe,High income
FI921353A0,FI,Finland,Northern Europe,High income
FI942244A0,FI,Finland,Northern Europe,High income
FI944575A0,FI,Finland,Northern Europe,High income
NO199005610D0,NO,Norway,Northern Europe,High income
NO199201119D0,NO,Norway,Northern Europe,High income
NO199401821D0,NO,Norway,Northern Europe,High income
NO199403654D0,NO,Norway,Northern Europe,High income
DE3382031D1,DE,Germany,Western Europe,High income
DE68922234D1,DE,Germany,Western Europe,High income
DE68922234T2,DE,Germany,Western Europe,High income
ES2073414T3,ES,Spain,Southern Europe,High income
DE69331387D1,DE,Germany,Western Europe,High income
DE69331387T2,DE,Germany,Western Europe,High income
DE69631654D1,DE,Germany,Western Europe,High income
DK659073T3,DK,Denmark,Northern Europe,High income
ES2170074T3,ES,Spain,Southern Europe,High income
DE69223802D1,DE,Germany,Western Europe,High income
DE69223802T2,DE,Germany,Western Europe,High income
ES2111653T3,ES,Spain,Southern Europe,High income
GR3026205T3,GR,Greece,Southern Europe,High income
DE69534083D1,DE,Germany,Western Europe,High income
DE69534083T2,DE,Germany,Western Europe,High income
DE69517105D1,DE,Germany,Western Europe,High income
DE69517105T2,DE,Germany,Western Europe,High income
DE3501306A1,DE,Germany,Western Europe,High income
DE3501306C2,DE,Germany,Western Europe,High income
FR2558262A1,FR,France,Western Europe,High income
FR2558262B1,FR,France,Western Europe,High income
GB198500960D0,GB,United Kingdom,Northern Europe,High income
SE198500201D0,SE,Sweden,Northern Europe,High income
DE69633669D1,DE,Germany,Western Europe,High income
DE69633669T2,DE,Germany,Western Europe,High income
DE69837602D1,DE,Germany,Western Europe,High income
DE69837602T2,DE,Germany,Western Europe,High income
DK1005374T3,DK,Denmark,Northern Europe,High income
ES2286845T3,ES,Spain,Southern Europe,High income
DE69432628D1,DE,Germany,Western Europe,High income
DE69432628T2,DE,Germany,Western Europe,High income
DE69432628T8,DE,Germany,Western Europe,High income
DE69712063D1,DE,Germany,Western Europe,High income
DE69712063T2,DE,Germany,Western Europe,High income
DK914092T3,DK,Denmark,Northern Europe,High income
ES2176768T3,ES,Spain,Southern Europe,High income
DE69738071D1,DE,Germany,Western Europe,High income
DE69738071T2,DE,Germany,Western Europe,High income
DE4420785A1,DE,Germany,Western Europe,High income
DE59510863D1,DE,Germany,Western Europe,High income
DK751995T3,DK,Denmark,Northern Europe,High income
ES2216010T3,ES,Spain,Southern Europe,High income
HU199801871A2,HU,Hungary,Eastern Europe,High income
